ID:896 BoundingBox:(764.965,180.123) - 32.441x55.121
ID:947 BoundingBox:(192.358,229.949) - 97.9034x157.676
ID:948 BoundingBox:(776.37,203.156) - 42.5121x93.7251
ID:948 BoundingBox:(795.015,203.621) - 44.8417x95.0322
ID:948 BoundingBox:(808.005,198.606) - 44.6689x93.919
ID:948 BoundingBox:(841.133,190.589) - 48.1685x95.1024
ID:950 BoundingBox:(48.8049,186.133) - 52.3589x180.779
ID:948 BoundingBox:(860.292,189.834) - 49.2369x96.8633
ID:948 BoundingBox:(878.791,197.892) - 54.5321x97.8434
ID:948 BoundingBox:(921.362,200.33) - 55.8872x101.284
ID:948 BoundingBox:(985.689,200.18) - 62.187x103.619
ID:948 BoundingBox:(1029.64,196.559) - 66.3413x90.4092
ID:948 BoundingBox:(1067.06,207.704) - 69.6967x99.9515
ID:951 BoundingBox:(795.433,205.765) - 45.496x83.251
ID:948 BoundingBox:(1093.29,207.68) - 68.0223x99.4125
ID:951 BoundingBox:(798.463,211.968) - 43.6741x75.6201
ID:952 BoundingBox:(32.8261,219.457) - 40.708x136.924
ID:948 BoundingBox:(1119.3,205.635) - 67.131x95.1283
ID:948 BoundingBox:(1155.77,212.209) - 74.0615x92.1117
ID:951 BoundingBox:(798.158,202.165) - 44.0337x81.9983
ID:948 BoundingBox:(1180.22,208.016) - 72.1492x94.3379
ID:951 BoundingBox:(800.679,201.386) - 41.5658x79.7701
ID:951 BoundingBox:(799.915,196.982) - 41.0417x80.6861
ID:951 BoundingBox:(796.439,201.36) - 39.3169x78.0806
ID:951 BoundingBox:(766.781,208.132) - 42.8907x82.9157
ID:953 BoundingBox:(1220.44,89.0328) - 36.34x172.619
ID:954 BoundingBox:(1048.39,191.54) - 33.6x67.063
ID:955 BoundingBox:(36.0835,214.798) - 56.9753x124.161
ID:956 BoundingBox:(441.368,178.071) - 36.063x90.154
ID:957 BoundingBox:(1190.75,133.293) - 82.91x252.821
ID:958 BoundingBox:(759.061,198.818) - 31.302x76.294
ID:958 BoundingBox:(759.792,206.327) - 28.6848x74.3886
ID:958 BoundingBox:(761.759,207.651) - 30.3459x80.327
ID:958 BoundingBox:(761.77,200.984) - 31.6144x81.0511
ID:959 BoundingBox:(54.2823,164.308) - 44.3867x104.349
ID:958 BoundingBox:(761.994,199.413) - 30.7159x80.8262
ID:960 BoundingBox:(234.684,148.149) - 63.412x133.096
ID:961 BoundingBox:(1105.21,127.812) - 72.32x217.868
ID:958 BoundingBox:(765.232,204.018) - 32.1604x86.6238
ID:961 BoundingBox:(1124.08,124.669) - 68.7212x206.833
ID:962 BoundingBox:(835.624,220.358) - 30.063x98.963
ID:958 BoundingBox:(765.827,205.123) - 37.4593x94.8789
ID:961 BoundingBox:(1152.91,99.7884) - 64.1113x169.031
ID:962 BoundingBox:(836.515,225.846) - 40.0952x107.511
ID:958 BoundingBox:(770.07,211.218) - 37.9407x98.5339
ID:961 BoundingBox:(1186.14,75.4986) - 60.1213x131.797
ID:962 BoundingBox:(849.16,211.955) - 36.6976x90.6444
ID:958 BoundingBox:(771.901,219.756) - 39.0583x104.602
ID:962 BoundingBox:(859.324,214.116) - 43.252x104.853
ID:958 BoundingBox:(780.458,219.686) - 40.8779x106.926
ID:962 BoundingBox:(871.023,215.32) - 45.2881x105.383
ID:963 BoundingBox:(1053.46,302.367) - 36.35x77.961
ID:958 BoundingBox:(785.968,224.238) - 44.4575x114.131
ID:962 BoundingBox:(890.377,217.792) - 49.9203x110.203
ID:963 BoundingBox:(1113.43,317.416) - 46.6396x92.588
ID:958 BoundingBox:(799.621,233.375) - 49.6963x114.654
ID:962 BoundingBox:(908.511,226.288) - 53.3847x118.335
ID:964 BoundingBox:(210.041,214.971) - 38.811x83.965
ID:958 BoundingBox:(821.382,242.228) - 56.5886x124.346
ID:962 BoundingBox:(919.517,228.608) - 57.6496x126.626
ID:958 BoundingBox:(833.902,253.62) - 60.3091x133.116
ID:962 BoundingBox:(944.218,233.242) - 68.8154x141.94
ID:965 BoundingBox:(118.257,227.398) - 44.7437x96.591
ID:958 BoundingBox:(850.376,260.977) - 61.3306x133.292
ID:962 BoundingBox:(965.28,225.997) - 74.8305x144.283
ID:965 BoundingBox:(56.4644,218.49) - 40.6257x85.0413
ID:958 BoundingBox:(868.196,264.645) - 62.9541x143.471
ID:962 BoundingBox:(1001.36,218.866) - 81.0763x141.969
ID:958 BoundingBox:(891.653,266.234) - 70.9268x151.235
ID:962 BoundingBox:(1028.13,236.715) - 98.5186x159.633
ID:958 BoundingBox:(910.933,267.36) - 80.685x153.862
ID:962 BoundingBox:(1065.49,241.187) - 116.53x171.726
ID:966 BoundingBox:(1002.27,205.418) - 40.906x70.638
ID:967 BoundingBox:(588.038,190.862) - 32.874x44.604
ID:958 BoundingBox:(941.865,265.905) - 89.5656x151.844
ID:962 BoundingBox:(1112.89,241.329) - 130.524x181.363
ID:958 BoundingBox:(989.808,273.58) - 106.292x160.94
ID:962 BoundingBox:(1155.09,242.52) - 140.74x191.214
ID:967 BoundingBox:(566.686,197.571) - 28.853x48.109
ID:958 BoundingBox:(1058.68,278.146) - 108.505x166.6
ID:962 BoundingBox:(1192.89,242.336) - 126.411x191.135
ID:966 BoundingBox:(1027.05,249.057) - 70.4178x140.63
ID:967 BoundingBox:(560.829,192.885) - 29.5592x54.6945
ID:958 BoundingBox:(1103.13,295.912) - 98.4178x148.966
ID:962 BoundingBox:(1183.35,261.679) - 136.961x182.661
ID:968 BoundingBox:(742.919,178.288) - 30.221x35.833
ID:966 BoundingBox:(1082.82,221.898) - 67.6815x121.997
ID:967 BoundingBox:(549.282,189.34) - 29.3117x56.411
ID:968 BoundingBox:(742.193,189.578) - 35.9268x50.766
ID:969 BoundingBox:(758.914,180.436) - 36.23x76.906
ID:966 BoundingBox:(1103.87,211.232) - 61.759x115.145
ID:968 BoundingBox:(729.215,193.893) - 36.9494x54.6655
ID:969 BoundingBox:(747.938,189.987) - 30.2079x65.9799
ID:970 BoundingBox:(736.826,175.128) - 21.86x58.386
ID:966 BoundingBox:(1123.64,212.54) - 59.1022x119.621
ID:969 BoundingBox:(746.35,194.566) - 27.9191x60.3252
ID:970 BoundingBox:(735.012,178.241) - 25.0264x61.0008
ID:971 BoundingBox:(1087.93,211.945) - 37.86x113.12
ID:966 BoundingBox:(1138.82,212.108) - 59.4701x125.485
ID:967 BoundingBox:(523.139,194.55) - 31.8999x67.4911
ID:969 BoundingBox:(745.292,183.587) - 27.8057x56.7876
ID:970 BoundingBox:(732.407,187.207) - 27.5546x62.5555
ID:966 BoundingBox:(1158.24,212.655) - 61.7645x129.309
ID:970 BoundingBox:(730.476,189.214) - 28.4276x63.0746
ID:971 BoundingBox:(1078.99,321.096) - 32.6728x83.3881
ID:966 BoundingBox:(1182.87,214.592) - 71.9159x136.732
ID:967 BoundingBox:(506.436,204.926) - 33.4417x57.5041
ID:970 BoundingBox:(735.342,187.054) - 28.7495x64.6614
ID:966 BoundingBox:(1196.07,218.071) - 77.1295x136.906
ID:967 BoundingBox:(499.189,205.541) - 33.0074x62.3104
ID:970 BoundingBox:(736.421,187.899) - 28.9282x64.5592
ID:972 BoundingBox:(483.183,199.961) - 31.875x69.227
ID:966 BoundingBox:(1206.96,225.232) - 78.1178x141.729
ID:967 BoundingBox:(496.634,206.481) - 33.076x62.5103
ID:972 BoundingBox:(472.672,204.677) - 35.488x74.8735
ID:966 BoundingBox:(1223.34,229.1) - 66.3756x141.129
ID:967 BoundingBox:(483.627,217.459) - 34.7873x66.6951
ID:970 BoundingBox:(727.217,186.14) - 29.7167x65.9778
ID:972 BoundingBox:(463.188,203.221) - 40.6179x75.1082
ID:967 BoundingBox:(471.421,207.394) - 34.3139x66.7337
ID:970 BoundingBox:(721.853,189.338) - 29.5943x65.2951
ID:972 BoundingBox:(448.387,205.489) - 45.0946x76.2206
ID:972 BoundingBox:(435.411,211.062) - 43.8584x78.1144
ID:967 BoundingBox:(465.098,209.188) - 32.3534x67.1073
ID:972 BoundingBox:(418.824,212.347) - 41.1529x80.4892
ID:973 BoundingBox:(454.734,210.227) - 24.522x80.909
ID:974 BoundingBox:(956.472,306.166) - 35.318x92.512
ID:967 BoundingBox:(462.302,210.752) - 33.6116x70.793
ID:972 BoundingBox:(401.516,216.494) - 38.7693x80.8306
ID:975 BoundingBox:(33.3775,221.707) - 56.8462x103.324
ID:972 BoundingBox:(385.277,222.507) - 45.0059x89.1601
ID:973 BoundingBox:(447.241,207.832) - 29.2277x90.5364
ID:976 BoundingBox:(1065.8,314.25) - 42.05x78.707
ID:972 BoundingBox:(371.334,232.068) - 43.7651x94.0338
ID:973 BoundingBox:(441.564,217.279) - 30.8774x92.8017
ID:977 BoundingBox:(729.434,205.797) - 28.69x66.677
ID:967 BoundingBox:(437.815,217.145) - 36.0844x81.1397
ID:972 BoundingBox:(352.827,233.66) - 44.6591x104.166
ID:973 BoundingBox:(421.068,217.937) - 31.003x91.3993
ID:977 BoundingBox:(731.57,202.347) - 30.2656x66.538
ID:978 BoundingBox:(368.542,232.618) - 31.038x99.634
ID:967 BoundingBox:(427.121,220.203) - 46.589x89.7589
ID:972 BoundingBox:(340.937,238.452) - 42.0842x106.996
ID:977 BoundingBox:(745.146,204.896) - 29.4168x67.7418
ID:979 BoundingBox:(724.996,201.769) - 43.448x90.331
ID:967 BoundingBox:(412.594,223.361) - 45.0458x90.4363
ID:972 BoundingBox:(318.085,247.302) - 52.5836x133.038
ID:973 BoundingBox:(383.771,233.039) - 33.4944x88.4589
ID:977 BoundingBox:(757.288,209.062) - 31.0976x70.2114
ID:978 BoundingBox:(362.433,225.43) - 25.9567x90.5168
ID:979 BoundingBox:(723.678,203.714) - 34.0766x79.7595
ID:980 BoundingBox:(741.622,206.576) - 27.032x68.783
ID:967 BoundingBox:(406.845,230.713) - 52.193x105.672
ID:972 BoundingBox:(292.284,256.023) - 55.2095x147.549
ID:973 BoundingBox:(368.533,230.713) - 32.6546x87.2191
ID:978 BoundingBox:(349.982,226.346) - 27.6014x95.269
ID:980 BoundingBox:(750.964,212.389) - 28.1403x69.7959
ID:967 BoundingBox:(396.753,232.379) - 52.4316x108.627
ID:972 BoundingBox:(265.035,258.96) - 57.8862x162.477
ID:973 BoundingBox:(363.351,235.099) - 38.4901x94.8836
ID:978 BoundingBox:(337.057,230.476) - 29.8147x99.8095
ID:980 BoundingBox:(757.401,216.121) - 31.0687x74.0314
ID:967 BoundingBox:(382.948,241.84) - 52.4915x112.287
ID:972 BoundingBox:(234.804,263.315) - 67.2957x183.004
ID:973 BoundingBox:(352.346,239.121) - 38.7306x101.576
ID:978 BoundingBox:(322.218,233.985) - 48.2711x112.906
ID:980 BoundingBox:(770.728,214.656) - 39.6631x82.8938
ID:967 BoundingBox:(379.483,243.792) - 48.5092x105.67
ID:972 BoundingBox:(203.26,261.465) - 69.0184x192.854
ID:973 BoundingBox:(357.104,246.441) - 41.4164x111.556
ID:978 BoundingBox:(310.667,241.456) - 56.586x117.203
ID:980 BoundingBox:(769.82,215.173) - 41.2248x88.3447
ID:981 BoundingBox:(788.308,215.663) - 40.743x103.107
ID:982 BoundingBox:(402.504,231.222) - 30.859x97.553
ID:983 BoundingBox:(278.978,247.668) - 38.355x90.23
ID:984 BoundingBox:(421.895,221.511) - 33.631x91.648
ID:967 BoundingBox:(375.065,240.03) - 44.2484x110.99
ID:972 BoundingBox:(160.379,264.978) - 77.2939x207.013
ID:973 BoundingBox:(348.827,254.271) - 50.02x129.919
ID:978 BoundingBox:(298.619,242.482) - 54.2995x120.618
ID:980 BoundingBox:(801.486,211.88) - 43.541x90.0561
ID:981 BoundingBox:(790.645,207.254) - 36.1083x96.212
ID:982 BoundingBox:(403.016,231.392) - 33.7739x106.966
ID:983 BoundingBox:(263.036,246.405) - 49.1849x114.15
ID:984 BoundingBox:(435.95,228.417) - 31.7962x87.1499
ID:967 BoundingBox:(348.848,250.01) - 52.0253x134.36
ID:972 BoundingBox:(153.306,273.52) - 81.5272x187.746
ID:973 BoundingBox:(318.377,250.531) - 52.0852x138.29
ID:978 BoundingBox:(281.254,241.254) - 54.1269x129.637
ID:980 BoundingBox:(824.142,211.104) - 42.9907x94.6389
ID:981 BoundingBox:(803.703,208.117) - 36.9791x100.392
ID:982 BoundingBox:(394.245,235.794) - 52.5753x132.757
ID:983 BoundingBox:(247.79,255.529) - 45.4305x108.727
ID:985 BoundingBox:(64.8605,263.192) - 102.007x216.861
ID:972 BoundingBox:(133.949,284.066) - 86.201x179.343
ID:973 BoundingBox:(308.445,258.449) - 59.8232x159.656
ID:978 BoundingBox:(268.3,243.057) - 50.8917x136.078
ID:980 BoundingBox:(844.767,209.914) - 44.9126x103.458
ID:981 BoundingBox:(817.189,210.978) - 32.1452x90.979
ID:982 BoundingBox:(385.076,240.344) - 58.6624x133.664
ID:983 BoundingBox:(222.221,260.569) - 44.6026x109.124
ID:986 BoundingBox:(14.2453,283.81) - 28.4905x180.379
ID:967 BoundingBox:(349.382,240.717) - 49.5162x130.066
ID:973 BoundingBox:(283.739,268.492) - 69.0409x180.678
ID:980 BoundingBox:(872.8,218.606) - 44.9402x109.034
ID:981 BoundingBox:(835.737,213.328) - 38.6428x101.598
ID:982 BoundingBox:(378.975,240.278) - 55.3615x135.507
ID:983 BoundingBox:(200.772,268.095) - 50.5302x122.237
ID:984 BoundingBox:(431.123,231.079) - 31.0576x85.4139
ID:973 BoundingBox:(249.322,269.37) - 73.1668x195
ID:980 BoundingBox:(898.587,223.814) - 47.4576x120.392
ID:981 BoundingBox:(856.145,219.581) - 40.0991x105.723
ID:982 BoundingBox:(370.326,248.917) - 65.9206x148.221
ID:983 BoundingBox:(171.893,276.067) - 58.3325x138.953
ID:984 BoundingBox:(430.185,232.812) - 33.4475x89.5145
ID:973 BoundingBox:(197.967,270.481) - 89.9177x203.458
ID:980 BoundingBox:(933.021,227.027) - 48.748x125.626
ID:981 BoundingBox:(874.152,223.401) - 47.6458x124.117
ID:982 BoundingBox:(360.12,243.959) - 75.0859x153.201
ID:983 BoundingBox:(132.335,269.392) - 64.4002x158.221
ID:984 BoundingBox:(422.744,231.094) - 36.5926x94.2678
ID:973 BoundingBox:(132.944,263.571) - 100.495x210.598
ID:980 BoundingBox:(966.46,237.052) - 52.4359x137.652
ID:981 BoundingBox:(906.277,229.877) - 52.5981x139.702
ID:982 BoundingBox:(350.155,258.226) - 78.3189x164.816
ID:984 BoundingBox:(422.581,231.946) - 41.4794x105.623
ID:973 BoundingBox:(96.1033,254.332) - 95.0117x210.373
ID:980 BoundingBox:(1005.43,236.103) - 58.215x152.061
ID:981 BoundingBox:(934.751,235.764) - 53.1531x148.301
ID:982 BoundingBox:(324.542,269.195) - 78.4676x178.561
ID:983 BoundingBox:(44.1039,270.847) - 71.9632x187.912
ID:984 BoundingBox:(414.02,229.494) - 43.0315x110.17
ID:980 BoundingBox:(1051.21,241.191) - 61.6696x165.67
ID:981 BoundingBox:(973.97,242.906) - 60.2256x172.289
ID:982 BoundingBox:(297.755,268.4) - 82.5129x187.561
ID:983 BoundingBox:(30.3778,254.655) - 75.3522x195.916
ID:984 BoundingBox:(403.846,232.787) - 40.7634x108.346
ID:980 BoundingBox:(1103.22,242.968) - 71.7534x178.057
ID:981 BoundingBox:(1013.05,247.102) - 66.8057x188.737
ID:982 BoundingBox:(258.14,272.393) - 94.8518x201.616
ID:984 BoundingBox:(395.806,233.198) - 43.1695x118.39
ID:980 BoundingBox:(1157.93,249.281) - 81.1754x201.038
ID:981 BoundingBox:(1066.1,248.315) - 71.2798x199.768
ID:982 BoundingBox:(204.752,270.36) - 105.359x207.674
ID:984 BoundingBox:(389.662,235.422) - 42.8383x118.341
ID:987 BoundingBox:(977.627,321.284) - 41.315x76.09
ID:980 BoundingBox:(1159.94,254.192) - 85.3429x209.566
ID:982 BoundingBox:(137.097,272.37) - 129.625x212.065
ID:984 BoundingBox:(375.819,238.852) - 44.2483x128.027
ID:987 BoundingBox:(1050.53,329.607) - 44.5211x75.7161
ID:980 BoundingBox:(1198.96,243.497) - 83.6197x218.748
ID:981 BoundingBox:(1143.17,224.261) - 68.9271x193.117
ID:982 BoundingBox:(74.2416,280.554) - 126.655x200.894
ID:984 BoundingBox:(370.061,244.159) - 51.5347x129.473
ID:984 BoundingBox:(355.505,248.911) - 51.8809x141.428
ID:984 BoundingBox:(344.487,252.586) - 54.9392x157.483
ID:988 BoundingBox:(440.888,207.117) - 24.178x55.125
ID:984 BoundingBox:(331.632,261.151) - 60.2503x166.966
ID:988 BoundingBox:(439.776,208.027) - 28.5618x52.7055
ID:989 BoundingBox:(911.509,309.677) - 34.791x95.365
ID:984 BoundingBox:(323.424,263.327) - 65.274x175.03
ID:988 BoundingBox:(441.954,209.716) - 33.3782x63.9616
ID:989 BoundingBox:(953.965,315.597) - 36.2438x82.6692
ID:984 BoundingBox:(307.658,266.329) - 71.9236x180.094
ID:988 BoundingBox:(433.484,206.856) - 32.623x62.0597
ID:989 BoundingBox:(1015.85,321.207) - 35.4366x72.6413
ID:984 BoundingBox:(280.046,270.788) - 78.6671x187.103
ID:988 BoundingBox:(433.946,209.314) - 40.7932x75.0316
ID:984 BoundingBox:(250.177,275.942) - 86.685x187.427
ID:988 BoundingBox:(435.583,211.535) - 40.4033x68.8145
ID:990 BoundingBox:(418.466,204.393) - 28.695x60.91
ID:984 BoundingBox:(213.532,271.093) - 94.3638x190.593
ID:988 BoundingBox:(434.726,210.579) - 39.4558x71.1902
ID:991 BoundingBox:(665.337,202.367) - 22.365x66.199
ID:984 BoundingBox:(167.195,271.492) - 100.367x189.964
ID:988 BoundingBox:(429.263,209.685) - 40.6313x74.8188
ID:991 BoundingBox:(674.771,205.147) - 22.6573x67.8013
ID:992 BoundingBox:(1133.62,226.987) - 44.09x100.464
ID:993 BoundingBox:(688.337,208.766) - 23.764x65.662
ID:984 BoundingBox:(114.321,270.165) - 107.649x187.671
ID:988 BoundingBox:(426.217,212.044) - 40.0609x78.7066
ID:991 BoundingBox:(681.73,213.657) - 26.9427x75.9372
ID:992 BoundingBox:(1183.13,237.09) - 54.7871x124.679
ID:994 BoundingBox:(961.569,318.688) - 36.914x84.563
ID:984 BoundingBox:(58.9045,266.806) - 100.033x189.859
ID:988 BoundingBox:(421.775,217.996) - 40.0767x84.0758
ID:991 BoundingBox:(698.165,215.199) - 29.0848x78.8363
ID:992 BoundingBox:(1202.48,233.294) - 51.1712x118.923
ID:993 BoundingBox:(685.301,217.691) - 25.8071x71.8971
ID:994 BoundingBox:(1018.33,319.43) - 38.2555x73.7012
ID:995 BoundingBox:(1220.75,224.71) - 36.93x105.934
ID:996 BoundingBox:(395.774,216.68) - 36.794x93.889
ID:997 BoundingBox:(671.844,202.105) - 31.133x74.656
ID:988 BoundingBox:(421.337,224.212) - 37.6758x84.9051
ID:993 BoundingBox:(689.556,213.624) - 25.4688x69.9055
ID:996 BoundingBox:(391.287,219.406) - 32.5022x85.9664
ID:988 BoundingBox:(420.077,221.776) - 38.3053x89.6276
ID:993 BoundingBox:(696.117,206.878) - 25.4303x70.1415
ID:996 BoundingBox:(393.708,225.634) - 37.4446x86.9585
ID:998 BoundingBox:(369.168,222.37) - 25.863x105.043
ID:988 BoundingBox:(408.892,224.275) - 41.2534x98.5258
ID:993 BoundingBox:(700.125,209.115) - 28.0942x77.5657
ID:996 BoundingBox:(380.999,226.301) - 38.3856x91.2035
ID:998 BoundingBox:(319.016,239.363) - 30.7482x106.544
ID:999 BoundingBox:(152.596,233.56) - 69.447x154.21
ID:988 BoundingBox:(402.907,225.488) - 42.6621x100.071
ID:993 BoundingBox:(704.64,212.169) - 33.2419x84.993
ID:996 BoundingBox:(372.479,229.291) - 42.5775x96.7338
ID:988 BoundingBox:(399.288,228.687) - 40.0919x99.0504
ID:993 BoundingBox:(713.575,217.773) - 36.3111x89.8005
ID:996 BoundingBox:(374.054,235.66) - 46.2492x105.346
ID:1000 BoundingBox:(346.637,226.398) - 38.227x118.055
ID:993 BoundingBox:(721.776,220.973) - 40.1275x95.202
ID:996 BoundingBox:(362.651,236.767) - 49.5068x114.836
ID:1000 BoundingBox:(324.21,232.608) - 39.3207x120.908
ID:993 BoundingBox:(733.032,213.15) - 44.6613x97.8283
ID:996 BoundingBox:(350.582,239.942) - 50.913x129.299
ID:1000 BoundingBox:(303.789,234.21) - 41.6122x138.081
ID:993 BoundingBox:(740.127,223.068) - 50.6795x108.796
ID:996 BoundingBox:(334.726,242.359) - 55.6342x136.438
ID:1000 BoundingBox:(284.805,242.089) - 42.6195x149.784
ID:1001 BoundingBox:(25.789,260.547) - 46.6213x153.64
ID:993 BoundingBox:(749.479,221.013) - 48.8696x109.611
ID:996 BoundingBox:(311.792,255.164) - 57.267x152.841
ID:1000 BoundingBox:(259.547,251.966) - 53.7255x176.927
ID:993 BoundingBox:(760.359,225.128) - 47.004x115.894
ID:996 BoundingBox:(284.757,268.194) - 65.7336x175.795
ID:1000 BoundingBox:(224.787,258.375) - 58.5434x199.148
ID:993 BoundingBox:(774.895,224.777) - 51.0559x128.582
ID:996 BoundingBox:(245.561,270.596) - 71.8901x191.939
ID:1000 BoundingBox:(182.447,263.144) - 67.4433x209.57
ID:993 BoundingBox:(793.725,230.37) - 52.2387x140.089
ID:996 BoundingBox:(203.471,267.195) - 73.6013x194.294
ID:1000 BoundingBox:(130.522,263.004) - 83.5444x215.936
ID:1002 BoundingBox:(974.004,301.433) - 44.938x92.175
ID:1003 BoundingBox:(459.865,205.166) - 36.735x70.848
ID:993 BoundingBox:(814.885,235.652) - 59.2584x149.581
ID:996 BoundingBox:(140.999,264.682) - 85.0297x199.244
ID:1000 BoundingBox:(66.7857,269.608) - 92.4771x220.594
ID:1002 BoundingBox:(1034.65,315.98) - 40.5695x91.1112
ID:993 BoundingBox:(834.773,242.302) - 62.0761x164.083
ID:1000 BoundingBox:(41.1868,268.121) - 90.2145x215.657
ID:993 BoundingBox:(863.957,248.274) - 66.8423x180.683
ID:1003 BoundingBox:(430.624,212.629) - 40.0619x78.5119
ID:1004 BoundingBox:(783.72,195.281) - 24.335x61.004
ID:993 BoundingBox:(894.015,254.887) - 71.8616x192.842
ID:1003 BoundingBox:(422.97,213.732) - 39.4227x80.6052
ID:993 BoundingBox:(932.358,262.382) - 75.2599x204.358
ID:1003 BoundingBox:(410.76,216.767) - 40.1985x90.5446
ID:1005 BoundingBox:(482.559,198.087) - 25.798x39.328
ID:993 BoundingBox:(980.475,263.402) - 79.7444x214.443
ID:1003 BoundingBox:(396.066,222.778) - 44.077x97.7154
ID:1005 BoundingBox:(471.263,204.46) - 36.3139x62.3571
ID:993 BoundingBox:(1043.69,259.917) - 89.7765x221.883
ID:1003 BoundingBox:(381.126,232.29) - 48.8844x104.891
ID:1005 BoundingBox:(466.003,208.022) - 39.3803x71.8568
ID:1006 BoundingBox:(815.427,203.183) - 28.25x64.218
ID:993 BoundingBox:(1127.67,261.022) - 104.799x227.103
ID:1003 BoundingBox:(362.508,233.422) - 48.5398x113.498
ID:1005 BoundingBox:(455.02,211.301) - 38.5368x80.7858
ID:1006 BoundingBox:(812.528,200.629) - 26.5116x62.8677
ID:1007 BoundingBox:(825.09,212.135) - 30.083x68.741
ID:1003 BoundingBox:(342.762,233.02) - 51.2499x123.656
ID:1005 BoundingBox:(436.593,211.699) - 40.6589x92.1459
ID:1007 BoundingBox:(831.569,207.562) - 27.0607x61.3818
ID:1003 BoundingBox:(317.709,235.641) - 57.0803x138.888
ID:1005 BoundingBox:(428.415,214.859) - 46.2387x103.989
ID:1007 BoundingBox:(843.678,204.587) - 26.3716x60.7599
ID:1008 BoundingBox:(530.58,194.837) - 28.527x48.635
ID:1003 BoundingBox:(286.962,244.181) - 65.6451x159.286
ID:1005 BoundingBox:(414.729,216.465) - 49.1705x118.702
ID:1007 BoundingBox:(847.58,204.049) - 29.1705x64.9528
ID:1008 BoundingBox:(526.205,197.552) - 30.4045x50.0555
ID:1003 BoundingBox:(236.038,256.92) - 73.3907x169.301
ID:1005 BoundingBox:(399.232,219.411) - 54.7606x136.962
ID:1007 BoundingBox:(861.783,202.64) - 29.6026x68.1782
ID:1008 BoundingBox:(529.047,198.313) - 30.0381x52.2405
ID:1003 BoundingBox:(177.809,264.077) - 91.3075x186.89
ID:1005 BoundingBox:(372.395,226.755) - 66.2933x158.71
ID:1007 BoundingBox:(871.971,202.534) - 28.4455x67.1056
ID:1008 BoundingBox:(526.002,197.152) - 31.0448x55.6779
ID:1009 BoundingBox:(1049.71,314.295) - 41.1x84.244
ID:1003 BoundingBox:(97.7231,266.561) - 103.611x195.09
ID:1005 BoundingBox:(343.176,247.804) - 78.9355x179.332
ID:1007 BoundingBox:(881.291,207.466) - 29.2884x70.6921
ID:1010 BoundingBox:(907.245,204.039) - 22.575x76.858
ID:1011 BoundingBox:(1159.71,328.13) - 44.38x68.612
ID:1005 BoundingBox:(295.793,254.179) - 84.5705x191.747
ID:1007 BoundingBox:(895.467,212.811) - 33.6307x76.0634
ID:1008 BoundingBox:(520.434,192.331) - 33.7179x62.7587
ID:1005 BoundingBox:(238.884,257.116) - 97.2314x210.599
ID:1007 BoundingBox:(908.887,216.292) - 37.7187x85.0357
ID:1008 BoundingBox:(515.871,198.344) - 29.6941x57.7405
ID:1010 BoundingBox:(931.648,225.302) - 29.0525x93.6875
ID:1003 BoundingBox:(85.715,258.451) - 144.266x233.918
ID:1008 BoundingBox:(516.463,203.308) - 30.1949x62.3368
ID:1010 BoundingBox:(942.338,230.224) - 36.0484x117.304
ID:1012 BoundingBox:(500.603,201.103) - 24.369x59.269
ID:1007 BoundingBox:(948.557,216.26) - 46.6647x97.9097
ID:1008 BoundingBox:(512.545,204.905) - 29.9082x65.5653
ID:1010 BoundingBox:(974.262,293.083) - 36.8654x111.282
ID:1007 BoundingBox:(975.189,212.904) - 47.4185x108.186
ID:1008 BoundingBox:(511.162,204.799) - 32.6234x72.5695
ID:1010 BoundingBox:(1030.34,312.947) - 39.506x99.7408
ID:1012 BoundingBox:(495.359,199.331) - 34.4735x59.414
ID:1007 BoundingBox:(991.417,216.364) - 50.6138x115.512
ID:1008 BoundingBox:(505.705,198.48) - 30.639x67.0199
ID:1010 BoundingBox:(1118.41,330.807) - 42.6623x89.3627
ID:1007 BoundingBox:(1018.67,214.623) - 51.1064x122.556
ID:1008 BoundingBox:(502.94,200.601) - 31.0763x68.2127
ID:1012 BoundingBox:(485.015,199.37) - 28.1798x55.4274
ID:1007 BoundingBox:(1050.03,220.07) - 52.7349x137.153
ID:1008 BoundingBox:(497.993,201.228) - 31.9097x71.1441
ID:1010 BoundingBox:(1204.96,271.604) - 49.3586x106.746
ID:1007 BoundingBox:(1083.76,221.571) - 56.921x147.566
ID:1008 BoundingBox:(492.074,205.089) - 32.5885x71.5513
ID:1013 BoundingBox:(918.592,303.911) - 33.143x103.318
ID:1007 BoundingBox:(1124.05,216.356) - 60.6052x160.719
ID:1008 BoundingBox:(489.536,208.789) - 34.5083x75.6777
ID:1013 BoundingBox:(958.567,299.809) - 37.0136x103.245
ID:1007 BoundingBox:(1169.78,223.19) - 67.8855x176.693
ID:1008 BoundingBox:(477.932,210.273) - 35.8939x75.4553
ID:1013 BoundingBox:(1024.24,311.343) - 41.0539x98.3
ID:1014 BoundingBox:(495.68,207.716) - 40.841x51.983
ID:1008 BoundingBox:(466.569,206.926) - 32.4104x73.6071
ID:1013 BoundingBox:(1111.89,320.06) - 43.712x90.4117
ID:1014 BoundingBox:(481.51,205.522) - 39.8995x53.7903
ID:1008 BoundingBox:(460.005,207.217) - 30.6679x73.7013
ID:1014 BoundingBox:(473.365,215.088) - 41.8329x66.2159
ID:1015 BoundingBox:(728.195,198.908) - 21.879x62.928
