ID:1184 BoundingBox:(1384.18,516.149) - 85.608x211.985
ID:1269 BoundingBox:(858.796,411.638) - 46.2257x126.686
ID:1270 BoundingBox:(742.92,370.532) - 56.2836x170.914
ID:1184 BoundingBox:(1494.93,625.207) - 222.345x635.891
ID:1230 BoundingBox:(1108.09,433.388) - 100.071x249.618
ID:1254 BoundingBox:(536.143,394.387) - 84.0423x192.048
ID:1258 BoundingBox:(1715.31,615.443) - 226.167x570.981
ID:1259 BoundingBox:(901.404,417.895) - 62.6996x140.185
ID:1260 BoundingBox:(253.869,388.531) - 58.3056x117.53
ID:1269 BoundingBox:(857.274,405.735) - 45.8011x131.41
ID:1270 BoundingBox:(729.225,383.412) - 56.5959x161.612
ID:1272 BoundingBox:(813.399,396.501) - 51.548x100.419
ID:1184 BoundingBox:(1486.55,619.631) - 221.815x626.707
ID:1230 BoundingBox:(1109.2,438.36) - 94.9796x250.863
ID:1254 BoundingBox:(543.257,393.874) - 83.1872x190.038
ID:1258 BoundingBox:(1722.38,600.796) - 231.482x564.016
ID:1259 BoundingBox:(902.66,422.865) - 59.8156x139.231
ID:1260 BoundingBox:(249.676,383.885) - 56.4641x113.122
ID:1270 BoundingBox:(742.334,392.909) - 55.3724x160.124
ID:1271 BoundingBox:(935.809,402.951) - 45.0794x126.307
ID:1272 BoundingBox:(780.282,398.401) - 53.1823x121.921
ID:1184 BoundingBox:(1490.38,611.291) - 215.521x631.241
ID:1230 BoundingBox:(1112.21,433.215) - 93.473x248.875
ID:1254 BoundingBox:(541.913,395.302) - 82.1641x183.15
ID:1258 BoundingBox:(1723.63,595.313) - 229.809x568.791
ID:1259 BoundingBox:(904.959,426.665) - 59.6191x140.481
ID:1260 BoundingBox:(253.041,392.248) - 55.793x115.777
ID:1269 BoundingBox:(822.16,402.98) - 46.612x134.692
ID:1270 BoundingBox:(745.093,390.511) - 50.8491x150.694
ID:1271 BoundingBox:(936.351,403.004) - 44.4217x132.274
ID:1272 BoundingBox:(784.774,387.592) - 46.9758x120.838
ID:1273 BoundingBox:(442.135,418.095) - 109.116x291.373
ID:1184 BoundingBox:(1477.45,606.394) - 214.966x647.02
ID:1230 BoundingBox:(1119.51,435.874) - 93.5562x250.43
ID:1254 BoundingBox:(545.656,407.258) - 84.2916x179.793
ID:1258 BoundingBox:(1726.26,580.3) - 237.458x560.76
ID:1259 BoundingBox:(903.991,424.241) - 59.3057x138.469
ID:1271 BoundingBox:(938.779,425.18) - 50.7038x134.922
ID:1184 BoundingBox:(1475.83,605.242) - 207.574x633.723
ID:1230 BoundingBox:(1131.39,439.807) - 91.5311x251.674
ID:1258 BoundingBox:(1720.8,605.853) - 241.882x573.242
ID:1259 BoundingBox:(910.824,426.993) - 66.0651x144.418
ID:1274 BoundingBox:(1701.68,372.762) - 115.23x113.423
ID:1184 BoundingBox:(1483.18,613.43) - 207.618x644.63
ID:1230 BoundingBox:(1136.84,446.473) - 91.5868x257.738
ID:1254 BoundingBox:(555.369,426.313) - 81.0393x178.818
ID:1258 BoundingBox:(1718.34,638.336) - 236.207x595.223
ID:1259 BoundingBox:(923.75,435.3) - 66.7401x148.5
ID:1260 BoundingBox:(276.625,401.346) - 52.6736x116.463
ID:1269 BoundingBox:(814.187,410.575) - 47.8256x128.707
ID:1270 BoundingBox:(781.7,400.491) - 56.6667x159.302
ID:1271 BoundingBox:(958.411,438.024) - 45.523x125.581
ID:1272 BoundingBox:(755.652,409.794) - 49.0234x137.293
ID:1275 BoundingBox:(128.358,410.473) - 47.642x85.396
ID:1276 BoundingBox:(884.926,434.692) - 45.727x135.047
ID:1184 BoundingBox:(1484.61,620.488) - 213.481x656.893
ID:1230 BoundingBox:(1152.07,448.63) - 90.6231x256.577
ID:1254 BoundingBox:(561.644,428.626) - 74.8151x173.547
ID:1258 BoundingBox:(1730.63,668.93) - 230.672x620.381
ID:1259 BoundingBox:(930.552,444.845) - 64.073x146.625
ID:1260 BoundingBox:(289.939,404.413) - 52.5137x122.236
ID:1269 BoundingBox:(816.596,409.711) - 45.095x128.083
ID:1271 BoundingBox:(984.482,429.257) - 45.6409x118.694
ID:1272 BoundingBox:(758.842,422.459) - 53.1933x141.372
ID:1274 BoundingBox:(1709.54,392.815) - 123.155x127.47
ID:1275 BoundingBox:(139.666,416.614) - 61.9825x104.417
ID:1276 BoundingBox:(844.027,418.031) - 42.1748x124.448
ID:1184 BoundingBox:(1491.47,642.895) - 211.644x653.269
ID:1230 BoundingBox:(1163.86,450.121) - 86.8462x259.945
ID:1254 BoundingBox:(564.745,429.453) - 89.4105x192.019
ID:1258 BoundingBox:(1746.21,665.56) - 230.243x632.397
ID:1259 BoundingBox:(938.391,452.005) - 63.216x144.71
ID:1274 BoundingBox:(1723.8,398.227) - 115.59x127.16
ID:1184 BoundingBox:(1499.98,648.615) - 211.569x632.043
ID:1230 BoundingBox:(1183.76,456.885) - 90.7267x261.759
ID:1254 BoundingBox:(582.151,419.937) - 83.704x187.539
ID:1258 BoundingBox:(1749.54,661.76) - 229.206x630.967
ID:1259 BoundingBox:(929.225,442.022) - 57.3699x136.492
ID:1260 BoundingBox:(336.183,401.894) - 55.1536x109.411
ID:1269 BoundingBox:(834.193,425.601) - 46.6776x130.431
ID:1270 BoundingBox:(855.438,432.081) - 52.5553x141.071
ID:1271 BoundingBox:(967.827,444.694) - 52.3695x128.223
ID:1274 BoundingBox:(1731.12,404.114) - 117.754x127.001
ID:1275 BoundingBox:(165.251,407.046) - 65.4239x112.912
ID:1184 BoundingBox:(1500.48,652.459) - 208.382x638.629
ID:1230 BoundingBox:(1196.38,467.605) - 102.014x263.068
ID:1254 BoundingBox:(586.208,428.871) - 76.7066x185.583
ID:1258 BoundingBox:(1761.73,668.701) - 226.5x621.486
ID:1259 BoundingBox:(922.713,441.44) - 54.3059x130.373
ID:1260 BoundingBox:(337.72,405.826) - 62.796x117.051
ID:1269 BoundingBox:(827.947,420.574) - 48.5888x133.545
ID:1270 BoundingBox:(863.313,430.729) - 58.8801x136.435
ID:1271 BoundingBox:(983.356,437.548) - 52.1808x127.386
ID:1272 BoundingBox:(785.285,406.293) - 55.5305x158.279
ID:1274 BoundingBox:(1748.92,413.398) - 122.215x132.505
ID:1275 BoundingBox:(167.276,412.593) - 62.9506x110.398
ID:1277 BoundingBox:(960.943,450.648) - 65.712x146.997
ID:1278 BoundingBox:(1012.46,425.454) - 47.045x87.465
ID:1184 BoundingBox:(1499.79,657.71) - 204.138x651.487
ID:1230 BoundingBox:(1208.93,470.39) - 96.0569x265.116
ID:1254 BoundingBox:(586.313,431.163) - 75.2533x188.305
ID:1258 BoundingBox:(1754.33,674.306) - 233.237x613.315
ID:1270 BoundingBox:(864.465,414.555) - 51.0098x136.034
ID:1274 BoundingBox:(1745.14,420.204) - 123.788x138.882
ID:1275 BoundingBox:(176.97,411.614) - 68.7023x114.008
ID:1277 BoundingBox:(964.965,436.973) - 67.1565x148.218
ID:1184 BoundingBox:(1498.33,666.561) - 209.171x673.934
ID:1230 BoundingBox:(1210.28,465.808) - 98.9358x264.289
ID:1254 BoundingBox:(594.237,423.081) - 73.4517x185.663
ID:1258 BoundingBox:(1754.81,676.812) - 235.15x596.752
ID:1259 BoundingBox:(943.896,450.18) - 54.925x124.553
ID:1260 BoundingBox:(349.418,410.071) - 56.3177x115.707
ID:1270 BoundingBox:(875.457,421.564) - 55.8994x126.355
ID:1271 BoundingBox:(988.441,445.756) - 55.0212x129.362
ID:1274 BoundingBox:(1754.02,416.089) - 123.406x143.76
ID:1275 BoundingBox:(185.629,408.531) - 70.3199x111.096
ID:1278 BoundingBox:(1015.6,439.048) - 54.6815x107.852
ID:1184 BoundingBox:(1504.04,670.131) - 205.476x671.776
ID:1230 BoundingBox:(1222.11,467.69) - 98.267x262.599
ID:1254 BoundingBox:(601.926,423.941) - 74.6488x184.337
ID:1258 BoundingBox:(1764.75,668.26) - 232.656x600.397
ID:1260 BoundingBox:(355.973,413.33) - 52.8773x118.053
ID:1270 BoundingBox:(878.431,418.834) - 56.5402x128.999
ID:1275 BoundingBox:(195.728,405.678) - 68.0743x108.998
ID:1277 BoundingBox:(966.723,448.746) - 91.8572x175.506
ID:1278 BoundingBox:(1016.17,440.684) - 60.9748x122.777
ID:1279 BoundingBox:(162.28,414.01) - 68.109x121.131
ID:1184 BoundingBox:(1506.45,667.891) - 200.767x675.029
ID:1230 BoundingBox:(1229.72,463.814) - 97.5018x268.188
ID:1254 BoundingBox:(610.788,424.38) - 74.8594x180.376
ID:1258 BoundingBox:(1776.25,651.032) - 226.332x615.359
ID:1259 BoundingBox:(952.514,443.582) - 52.8181x124.061
ID:1260 BoundingBox:(367.592,430.025) - 54.449x121.916
ID:1270 BoundingBox:(867.103,414.25) - 58.1616x137.422
ID:1271 BoundingBox:(986.183,443.702) - 59.4782x140.347
ID:1274 BoundingBox:(1762.63,403.149) - 129.627x144.479
ID:1275 BoundingBox:(198.684,401.944) - 67.4543x110.338
ID:1277 BoundingBox:(910.952,423.515) - 77.5473x145.034
ID:1278 BoundingBox:(1046.04,422.386) - 54.1941x115.402
ID:1280 BoundingBox:(820.647,396.443) - 42.045x163.84
ID:1184 BoundingBox:(1510.34,661.142) - 201.863x670.498
ID:1230 BoundingBox:(1236.49,463.161) - 97.8044x273.101
ID:1254 BoundingBox:(619.457,422.866) - 72.7239x172.407
ID:1258 BoundingBox:(1787.46,640.037) - 224.675x626.143
ID:1259 BoundingBox:(956.412,429.012) - 50.4865x124.458
ID:1260 BoundingBox:(375.275,433.163) - 55.7634x123.829
ID:1270 BoundingBox:(881.482,413.075) - 54.537x141.554
ID:1271 BoundingBox:(989.979,443.07) - 62.0958x145.774
ID:1274 BoundingBox:(1766.95,407.736) - 132.135x153.265
ID:1275 BoundingBox:(200.483,401.392) - 64.6588x107.989
ID:1278 BoundingBox:(1042.69,422.194) - 54.1168x120.497
ID:1280 BoundingBox:(846.589,416.006) - 49.2491x180.699
ID:1281 BoundingBox:(1060.62,408.482) - 41.68x104.422
ID:1184 BoundingBox:(1510.89,656.497) - 206.488x673.141
ID:1230 BoundingBox:(1244.24,471.971) - 95.4387x275.229
ID:1254 BoundingBox:(620.919,429.643) - 71.0376x168.415
ID:1258 BoundingBox:(1786.29,617.708) - 226.969x611.881
ID:1260 BoundingBox:(378.164,427.541) - 55.0373x122.521
ID:1270 BoundingBox:(896.141,424.256) - 52.9384x144.781
ID:1271 BoundingBox:(995.586,442.057) - 63.2195x151.503
ID:1275 BoundingBox:(208.348,406.552) - 66.61x112.116
ID:1278 BoundingBox:(1052.19,424.867) - 54.0728x122.711
ID:1280 BoundingBox:(842.453,394.524) - 58.4506x207.175
ID:1281 BoundingBox:(1030.61,433.319) - 45.4957x122.608
ID:1184 BoundingBox:(1512.86,650.274) - 211.971x669.21
ID:1230 BoundingBox:(1256.55,470.735) - 105.776x276.699
ID:1254 BoundingBox:(622.841,432.988) - 73.0312x164.005
ID:1258 BoundingBox:(1789.7,633.737) - 222.931x612.202
ID:1260 BoundingBox:(380.142,426.927) - 52.6366x122.263
ID:1270 BoundingBox:(890.363,421.397) - 52.8761x152.056
ID:1271 BoundingBox:(993.612,448.67) - 73.58x160.393
ID:1275 BoundingBox:(220.216,400.194) - 66.9582x115.493
ID:1282 BoundingBox:(191.116,414.331) - 68.332x93.222
ID:1184 BoundingBox:(1506.81,641.746) - 215.956x659.599
ID:1230 BoundingBox:(1261.79,467.126) - 102.242x282.703
ID:1254 BoundingBox:(628.539,433.288) - 66.87x160.016
ID:1258 BoundingBox:(1788.11,612.71) - 222.555x609.859
ID:1260 BoundingBox:(383.987,429.849) - 53.6088x117.757
ID:1270 BoundingBox:(897.273,422.108) - 50.0553x153.195
ID:1271 BoundingBox:(995.464,440.118) - 71.6593x160.095
ID:1274 BoundingBox:(1766.41,389.367) - 137.714x165.694
ID:1275 BoundingBox:(224.779,407.602) - 68.8924x121.181
ID:1280 BoundingBox:(844.472,387.135) - 61.2029x213.595
ID:1184 BoundingBox:(1512.17,654.291) - 217.987x671.518
ID:1230 BoundingBox:(1272.2,473.207) - 103.312x283.107
ID:1254 BoundingBox:(629.054,419.092) - 74.6726x178.451
ID:1258 BoundingBox:(1790.53,611.462) - 223.003x613.667
ID:1260 BoundingBox:(402.808,419.191) - 56.8322x123.654
ID:1270 BoundingBox:(902.167,407.383) - 51.8297x163
ID:1271 BoundingBox:(1005.57,446.083) - 74.1792x168.729
ID:1275 BoundingBox:(232.264,398.334) - 66.8828x125.847
ID:1280 BoundingBox:(851.357,384.991) - 66.309x232.654
ID:1184 BoundingBox:(1501.37,658.869) - 224.305x674.127
ID:1230 BoundingBox:(1284.44,469.256) - 101.098x285.444
ID:1254 BoundingBox:(632.672,422.38) - 72.5453x172.065
ID:1258 BoundingBox:(1792.69,603.097) - 219.583x599.442
ID:1260 BoundingBox:(406.531,423.542) - 56.7977x124.313
ID:1270 BoundingBox:(891.166,411.139) - 51.9775x164.083
ID:1271 BoundingBox:(1010.98,447.378) - 71.8711x166.803
ID:1275 BoundingBox:(224.153,405.635) - 66.4993x127.169
ID:1280 BoundingBox:(842.73,394.699) - 63.0711x208.72
ID:1283 BoundingBox:(1085.02,425.867) - 46.38x113.442
ID:1284 BoundingBox:(915.668,423.705) - 57.295x110.158
ID:1285 BoundingBox:(1043.9,435.043) - 48.46x126.675
ID:1184 BoundingBox:(1506.83,673.436) - 235.469x677.855
ID:1230 BoundingBox:(1286.49,476.528) - 106.104x283.652
ID:1254 BoundingBox:(649.374,426.746) - 69.8885x164.797
ID:1258 BoundingBox:(1790.19,584.081) - 208.563x572.697
ID:1260 BoundingBox:(413.866,419.618) - 55.4162x121.242
ID:1270 BoundingBox:(895.462,413.922) - 51.6485x153.082
ID:1271 BoundingBox:(1015.43,447.224) - 71.253x165.931
ID:1275 BoundingBox:(234.826,398.192) - 64.8818x123.755
ID:1284 BoundingBox:(924.056,420.062) - 54.7889x105.568
ID:1184 BoundingBox:(1513.46,671.549) - 237.955x675.045
ID:1230 BoundingBox:(1292.34,482.726) - 104.943x290.545
ID:1254 BoundingBox:(639.374,425.411) - 72.4753x163.216
ID:1258 BoundingBox:(1794.71,597.015) - 209.29x558.484
ID:1260 BoundingBox:(409.585,413.632) - 54.6237x116.189
ID:1270 BoundingBox:(907.397,418.097) - 48.3233x148.199
ID:1271 BoundingBox:(1016.59,449.247) - 69.3625x160.1
ID:1275 BoundingBox:(236.149,399.553) - 66.3858x125.042
ID:1280 BoundingBox:(862.454,404.923) - 61.0817x198.598
ID:1283 BoundingBox:(1091.07,426.441) - 41.1169x97.1776
ID:1284 BoundingBox:(935.555,419.344) - 52.5663x103.077
ID:1285 BoundingBox:(984.547,444.397) - 51.3673x131.525
ID:1184 BoundingBox:(1505.71,673.061) - 239.382x675.111
ID:1230 BoundingBox:(1302.44,487.836) - 101.596x296.126
ID:1254 BoundingBox:(639.525,420.715) - 71.7109x166.609
ID:1258 BoundingBox:(1792.13,611.224) - 212.754x556.182
ID:1260 BoundingBox:(405.364,411.931) - 54.3636x114.784
ID:1270 BoundingBox:(922.937,418.416) - 44.8672x141.525
ID:1271 BoundingBox:(1018.62,446.951) - 67.8258x156.783
ID:1275 BoundingBox:(236.923,404.351) - 66.8376x124.462
ID:1280 BoundingBox:(857.178,398.996) - 58.2337x183.302
ID:1285 BoundingBox:(977.438,433.602) - 46.8487x129.052
ID:1184 BoundingBox:(1494.63,680.12) - 241.718x693.579
ID:1230 BoundingBox:(1313.77,476.611) - 97.6427x301.028
ID:1254 BoundingBox:(642.958,427.373) - 71.6001x168.565
ID:1258 BoundingBox:(1776.99,653.113) - 216.252x580.981
ID:1260 BoundingBox:(405.284,403.622) - 54.803x109.791
ID:1270 BoundingBox:(926.87,419.008) - 42.6844x138.943
ID:1271 BoundingBox:(1033.07,454.275) - 71.1475x152.107
ID:1275 BoundingBox:(237.211,403.385) - 66.3515x125.187
ID:1280 BoundingBox:(857.884,392.489) - 62.6634x190.456
ID:1184 BoundingBox:(1492.32,674.216) - 243.6x712.234
ID:1230 BoundingBox:(1333.65,484.67) - 97.6432x311.894
ID:1254 BoundingBox:(646.038,419.139) - 69.0434x170.019
ID:1258 BoundingBox:(1782.22,665.228) - 227.411x613.142
ID:1260 BoundingBox:(405.104,399.502) - 55.1761x112.047
ID:1270 BoundingBox:(902.913,426.468) - 47.2713x129.977
ID:1271 BoundingBox:(1032.42,457.244) - 70.4123x152.962
ID:1275 BoundingBox:(240.98,394.463) - 65.0217x121.939
ID:1280 BoundingBox:(858.118,397.94) - 61.431x182.194
ID:1283 BoundingBox:(1091.39,433.315) - 40.8711x103.322
ID:1285 BoundingBox:(921.923,422.315) - 50.9599x123.674
ID:1286 BoundingBox:(1765.76,419.592) - 124.51x171.891
ID:1287 BoundingBox:(206.531,400.451) - 52.443x83.595
ID:1184 BoundingBox:(1489.98,673.27) - 239.967x717.481
ID:1230 BoundingBox:(1334.45,483.345) - 96.2634x312.085
ID:1254 BoundingBox:(647.321,429.1) - 71.9402x180.733
ID:1258 BoundingBox:(1766.82,676.979) - 221.961x633.11
ID:1260 BoundingBox:(415.496,405.451) - 58.1909x114.237
ID:1270 BoundingBox:(916.524,418.582) - 50.5749x137.528
ID:1271 BoundingBox:(1030.66,453.516) - 67.4076x153.553
ID:1275 BoundingBox:(240.351,394.465) - 64.927x123.359
ID:1280 BoundingBox:(861.762,394.233) - 64.0123x185.929
ID:1283 BoundingBox:(1088.35,427.981) - 41.2096x107.935
ID:1286 BoundingBox:(1759.66,437.859) - 163.614x213.012
ID:1287 BoundingBox:(205.881,399.037) - 55.6092x87.6828
ID:1184 BoundingBox:(1488.95,678.464) - 242.952x712.497
ID:1230 BoundingBox:(1331.73,483.97) - 93.9127x311.244
ID:1254 BoundingBox:(652.152,420.835) - 68.4537x176.691
ID:1258 BoundingBox:(1765.91,660.609) - 230.341x641.811
ID:1260 BoundingBox:(422.667,409.117) - 59.0165x113.777
ID:1270 BoundingBox:(925.778,413.992) - 52.2009x130.808
ID:1271 BoundingBox:(1029.05,448.197) - 65.2952x156.751
ID:1275 BoundingBox:(237.345,404.898) - 64.0336x121.496
ID:1280 BoundingBox:(870.48,397.005) - 62.2204x178.844
ID:1286 BoundingBox:(1758.78,422.384) - 153.409x193.312
ID:1184 BoundingBox:(1480.89,669.459) - 244.895x710.91
ID:1230 BoundingBox:(1335.12,479.343) - 97.7308x313.841
ID:1254 BoundingBox:(654.779,418.709) - 66.072x168.135
ID:1258 BoundingBox:(1758.75,662.375) - 229.921x649.536
ID:1260 BoundingBox:(425.008,409.733) - 57.7069x113.759
ID:1270 BoundingBox:(929.166,418.805) - 54.7348x125.462
ID:1271 BoundingBox:(1029.72,446.452) - 63.1126x155.475
ID:1275 BoundingBox:(250.926,398.575) - 64.4471x126.768
ID:1280 BoundingBox:(862.513,409.832) - 62.2995x168.033
ID:1184 BoundingBox:(1479.77,669.379) - 245.461x704.621
ID:1230 BoundingBox:(1343.14,495.984) - 104.705x330.549
ID:1254 BoundingBox:(652.93,417.305) - 65.0271x164.15
ID:1258 BoundingBox:(1753.21,648.452) - 236.422x649.449
ID:1260 BoundingBox:(433.329,412.406) - 56.069x116.107
ID:1270 BoundingBox:(931.497,416.726) - 56.4987x119.755
ID:1271 BoundingBox:(1029.91,451.746) - 62.4997x153.468
ID:1275 BoundingBox:(243.611,394.271) - 63.8746x126.85
ID:1280 BoundingBox:(861.494,407.806) - 60.7531x161.581
ID:1288 BoundingBox:(890.274,434.916) - 68.764x117.27
ID:1184 BoundingBox:(1474.65,672.595) - 253.476x709.309
ID:1230 BoundingBox:(1356.84,492.803) - 113.775x335.183
ID:1254 BoundingBox:(653.045,425.064) - 68.6001x159.13
ID:1258 BoundingBox:(1755.1,632.004) - 246.481x623.825
ID:1260 BoundingBox:(434.551,407.887) - 59.1922x115.588
ID:1271 BoundingBox:(1033.85,449.394) - 63.7542x155.178
ID:1275 BoundingBox:(255.24,391.103) - 64.3076x127.968
ID:1280 BoundingBox:(860.935,400.286) - 62.1609x162.657
ID:1288 BoundingBox:(897.764,412.184) - 57.9724x121.23
ID:1289 BoundingBox:(1119.29,416.171) - 39.22x104.557
ID:1184 BoundingBox:(1474.05,648.734) - 254.905x700.77
ID:1230 BoundingBox:(1364.57,486.135) - 119.625x351.177
ID:1254 BoundingBox:(655.135,431.043) - 65.1477x155.602
ID:1258 BoundingBox:(1745.44,643.851) - 246.785x641.025
ID:1260 BoundingBox:(438.505,411.058) - 56.1558x114.339
ID:1270 BoundingBox:(930.435,420.328) - 59.0651x116.819
ID:1271 BoundingBox:(1034.75,445.13) - 67.113x142.828
ID:1275 BoundingBox:(249.059,388.024) - 64.3874x125.278
ID:1280 BoundingBox:(868.294,392.539) - 65.1826x176.376
ID:1289 BoundingBox:(1120.21,412.362) - 37.9542x97.9729
ID:1184 BoundingBox:(1464.35,646.046) - 250.89x687.329
ID:1230 BoundingBox:(1365.6,491.214) - 121.809x364.499
ID:1254 BoundingBox:(648.831,429.025) - 62.2033x161.891
ID:1258 BoundingBox:(1744.67,639.945) - 245.41x637.302
ID:1260 BoundingBox:(436.316,414.75) - 55.0187x113.489
ID:1270 BoundingBox:(952.49,424.71) - 57.8425x115.69
ID:1271 BoundingBox:(1036.71,442.467) - 69.6693x135.971
ID:1275 BoundingBox:(250.677,388.67) - 62.9347x126.292
ID:1280 BoundingBox:(869.921,398.074) - 64.6274x180.138
ID:1288 BoundingBox:(927.232,420.866) - 62.4637x119.631
ID:1289 BoundingBox:(1121.96,411.378) - 35.938x94.5024
ID:1184 BoundingBox:(1469.8,653.517) - 249.628x683.64
ID:1230 BoundingBox:(1386.81,509.027) - 123.7x380.308
ID:1254 BoundingBox:(658.612,426.988) - 63.5673x168.194
ID:1258 BoundingBox:(1754.21,636.659) - 248.851x634.326
ID:1271 BoundingBox:(1047.2,434.092) - 66.4288x138.757
ID:1280 BoundingBox:(862.181,409.4) - 67.2809x167.586
ID:1288 BoundingBox:(904.719,415.06) - 59.3824x124.703
ID:1290 BoundingBox:(1746.63,401.645) - 146.93x158.674
ID:1184 BoundingBox:(1476.71,650.383) - 246.036x681.079
ID:1254 BoundingBox:(651.708,426.498) - 67.5717x178.762
ID:1258 BoundingBox:(1749.9,665.426) - 246.619x640.773
ID:1260 BoundingBox:(449.233,397.822) - 55.1279x119.536
ID:1270 BoundingBox:(961.332,427.289) - 52.969x121.179
ID:1271 BoundingBox:(1049.06,442.75) - 67.5822x143.61
ID:1275 BoundingBox:(254.579,394.121) - 60.1733x121.249
ID:1280 BoundingBox:(874.767,407.68) - 64.0459x161.944
ID:1288 BoundingBox:(918.01,423.565) - 62.6723x126.805
ID:1289 BoundingBox:(1131.1,419.59) - 52.1215x106.626
ID:1184 BoundingBox:(1473.82,641.614) - 250.261x692.113
ID:1254 BoundingBox:(659.716,421.636) - 71.915x186.256
ID:1258 BoundingBox:(1754.5,671.834) - 242.527x649.789
ID:1260 BoundingBox:(459.182,393.209) - 59.6687x109.9
ID:1271 BoundingBox:(1052.7,443.854) - 67.5204x147.618
ID:1280 BoundingBox:(873.319,406.156) - 65.1529x162.696
ID:1288 BoundingBox:(915.977,424.828) - 71.2406x141.441
ID:1289 BoundingBox:(1138.24,418.598) - 47.8394x104.444
ID:1290 BoundingBox:(1746.23,400.675) - 140.104x147.86
ID:1291 BoundingBox:(488.283,416.784) - 67.252x165.485
ID:1184 BoundingBox:(1472.18,639.367) - 252.097x690.223
ID:1254 BoundingBox:(657.714,420.802) - 75.2294x191.124
ID:1258 BoundingBox:(1745.19,655.095) - 234.148x653.575
ID:1270 BoundingBox:(962.24,427.291) - 49.1711x127.371
ID:1271 BoundingBox:(1056.77,438.468) - 65.5467x147.943
ID:1275 BoundingBox:(259.838,397.754) - 59.1495x110.733
ID:1280 BoundingBox:(885.912,414.934) - 62.2182x155.161
ID:1289 BoundingBox:(1149.41,409.898) - 46.0963x97.1763
ID:1291 BoundingBox:(486.345,408.611) - 65.5072x155.435
ID:1292 BoundingBox:(1133.21,417.144) - 34.9x120.712
ID:1184 BoundingBox:(1466.74,631.357) - 248.648x680.894
ID:1254 BoundingBox:(666.584,421.212) - 76.7217x189.859
ID:1258 BoundingBox:(1753.43,649.752) - 233.559x659.533
ID:1260 BoundingBox:(494.104,392.301) - 58.8333x107.286
ID:1270 BoundingBox:(958.99,408.41) - 46.0599x125.959
ID:1271 BoundingBox:(1060.49,429.569) - 64.7114x148.492
ID:1275 BoundingBox:(277.381,392.206) - 57.4222x106.476
ID:1280 BoundingBox:(898.332,409.59) - 60.5316x152.05
ID:1288 BoundingBox:(880.534,418.668) - 72.4091x142.307
ID:1289 BoundingBox:(1156.43,399.616) - 44.1443x93.7411
ID:1291 BoundingBox:(471.526,396.799) - 58.5553x138.693
ID:1184 BoundingBox:(1474.28,638.385) - 254.512x679.068
ID:1254 BoundingBox:(665.2,418.611) - 74.6626x198.448
ID:1258 BoundingBox:(1756.56,650.712) - 230.402x659.958
ID:1260 BoundingBox:(501.92,387.433) - 58.7579x113.338
ID:1270 BoundingBox:(955.1,408.263) - 48.8632x139.084
ID:1271 BoundingBox:(1059.71,432.738) - 73.2834x152.748
ID:1275 BoundingBox:(285.246,388.453) - 56.9618x110.046
ID:1280 BoundingBox:(903.884,402.427) - 59.6039x156.782
ID:1289 BoundingBox:(1155.2,399.418) - 45.8936x94.0544
ID:1293 BoundingBox:(36.22,443.483) - 61.9807x181.87
ID:1294 BoundingBox:(263.442,369.957) - 48.928x72.847
ID:1184 BoundingBox:(1478.52,642.725) - 248.538x681.799
ID:1254 BoundingBox:(677.381,411.766) - 72.2041x191.369
ID:1258 BoundingBox:(1759.6,656.45) - 236.403x669.725
ID:1260 BoundingBox:(499.638,385.643) - 60.1794x126.98
ID:1270 BoundingBox:(979.064,405.394) - 52.8861x136.905
ID:1271 BoundingBox:(1061.08,427.307) - 72.95x154.791
ID:1275 BoundingBox:(289.568,385.986) - 56.886x105.926
ID:1280 BoundingBox:(940.032,402.618) - 58.5043x150.365
ID:1288 BoundingBox:(875.174,406.775) - 70.0112x137.089
ID:1289 BoundingBox:(1157.02,398.796) - 46.4055x96.2187
ID:1293 BoundingBox:(36.0661,443.608) - 60.5833x176.254
ID:1184 BoundingBox:(1488.32,635.142) - 243.975x687.196
ID:1254 BoundingBox:(678.688,407.443) - 76.0389x181.767
ID:1258 BoundingBox:(1771.03,650.127) - 235.018x675.771
ID:1260 BoundingBox:(497.097,385.969) - 61.113x134.421
ID:1270 BoundingBox:(975.202,405.934) - 53.6059x137.705
ID:1271 BoundingBox:(1064.94,427.375) - 73.5211x156.282
ID:1275 BoundingBox:(290.686,381.241) - 58.3544x108.87
ID:1288 BoundingBox:(890.171,404.183) - 66.742x136.083
ID:1289 BoundingBox:(1162.55,395.988) - 46.2523x102.91
ID:1293 BoundingBox:(38.8099,438.323) - 57.2997x161.17
ID:1184 BoundingBox:(1482.34,629.176) - 239.831x684.149
ID:1254 BoundingBox:(682.134,403.551) - 76.55x176.107
ID:1258 BoundingBox:(1758.03,646.558) - 238.145x700.215
ID:1260 BoundingBox:(515.234,385.265) - 61.4857x130.535
ID:1270 BoundingBox:(972.02,399.341) - 54.2008x141.439
ID:1271 BoundingBox:(1078.98,416.502) - 72.647x150.854
ID:1275 BoundingBox:(291.685,378.375) - 59.1972x114.565
ID:1280 BoundingBox:(934.349,380.631) - 60.4106x161.33
ID:1288 BoundingBox:(887.529,394.021) - 69.1809x147.5
ID:1289 BoundingBox:(1158.46,395.496) - 48.7865x101.246
ID:1293 BoundingBox:(35.4712,434.742) - 54.7498x153.067
ID:1295 BoundingBox:(1041.58,412.551) - 68.78x142.361
ID:1184 BoundingBox:(1476.73,631.835) - 240.424x695.393
